family,trial,objective,selection_bacc,selection_kappa,dataset_bacc,dataset_kappa,model_bacc,model_kappa,state,top_k,variance_threshold,corr_threshold,resampler,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,iterations,depth,l2_leaf_reg,random_strength,bagging_temperature,min_samples_split,min_samples_leaf,max_features,hidden_layer_sizes,alpha,learning_rate_init,activation
catboost,39,0.4586536951337042,0.45829475308641976,0.35894204728443857,0.33487654320987653,0.24933391889913628,0.6875,0.5625,TrialState.COMPLETE,50,0.0,0.98,ros,,,0.024174291220886077,,,,,,480.0,5.0,2.540705655886181,2.9705196839784813,1.2103216377041013,,,,,,,
extratrees,0,0.54106120914359,0.5405864197530863,0.4747893905036762,0.47145061728395055,0.4425178657321514,0.6689814814814815,0.5347222222222222,TrialState.COMPLETE,12,0.0,0.95,smoteenn,750.0,5.0,,,,,,,,,,,,5.0,1.0,sqrt,,,,
extratrees,1,0.5056495532479209,0.5052469135802469,0.40263966767411646,0.4220679012345679,0.3389969246268459,0.6597222222222222,0.5208333333333333,TrialState.COMPLETE,12,0.0,0.98,smoteenn,300.0,12.0,,,,,,,,,,,,7.0,3.0,log2,,,,
extratrees,2,0.5259704650500985,0.5255015432098765,0.4689218402219696,0.470679012345679,0.46714471145260283,0.6273148148148148,0.4722222222222222,TrialState.COMPLETE,12,0.0,1.0,none,100.0,,,,,,,,,,,,,4.0,2.0,,,,,
extratrees,3,0.49875413060189344,0.49834104938271606,0.4130812191774065,0.4089506172839506,0.3513215337772066,0.6643518518518519,0.5277777777777777,TrialState.COMPLETE,none,0.0,1.0,none,100.0,8.0,,,,,,,,,,,,8.0,3.0,sqrt,,,,
extratrees,4,0.5116475326462419,0.5112268518518518,0.42068079439004324,0.4212962962962962,0.35179523923254513,0.6782407407407407,0.5486111111111112,TrialState.COMPLETE,none,1e-06,1.0,ros,500.0,8.0,,,,,,,,,,,,6.0,1.0,log2,,,,
extratrees,5,0.5787643994185487,0.5782021604938271,0.5622389247216073,0.5293209876543209,0.5770556106828147,0.6689814814814814,0.5347222222222222,TrialState.COMPLETE,none,1e-06,1.0,smoteenn,550.0,3.0,,,,,,,,,,,,2.0,3.0,,,,,
extratrees,6,0.5392046821691908,0.538695987654321,0.5086945148698137,0.4660493827160494,0.4909402792868929,0.6736111111111112,0.5416666666666666,TrialState.COMPLETE,35,0.0001,0.95,smoteenn,700.0,12.0,,,,,,,,,,,,7.0,4.0,,,,,
extratrees,7,0.47385322126999313,0.47345679012345687,0.39643114653624645,0.3881172839506173,0.35188125108140483,0.6319444444444445,0.47916666666666663,TrialState.COMPLETE,none,0.0,1.0,smote,550.0,3.0,,,,,,,,,,,,2.0,2.0,sqrt,,,,
extratrees,8,0.4775220405443322,0.4771219135802469,0.40012696408529747,0.36882716049382713,0.3201739618406285,0.6782407407407407,0.5486111111111112,TrialState.COMPLETE,35,0.0,0.98,smote,400.0,20.0,,,,,,,,,,,,4.0,3.0,log2,,,,
extratrees,9,0.4448970041082563,0.44452160493827153,0.37539916998473444,0.3834876543209876,0.3793534239081384,0.5578703703703703,0.3680555555555556,TrialState.COMPLETE,20,1e-10,1.0,smoteenn,300.0,3.0,,,,,,,,,,,,4.0,4.0,sqrt,,,,
extratrees,10,0.5045906975308642,0.504128086419753,0.46261111111111114,0.42283950617283944,0.43500000000000005,0.6550925925925926,0.5138888888888888,TrialState.COMPLETE,50,1e-06,0.9,ros,900.0,3.0,,,,,,,,,,,,2.0,4.0,,,,,
extratrees,11,0.5468182661853853,0.5463348765432099,0.4833896421754702,0.4753086419753086,0.44827038967166355,0.6782407407407408,0.5486111111111112,TrialState.COMPLETE,12,1e-06,0.95,smoteenn,750.0,5.0,,,,,,,,,,,,3.0,1.0,sqrt,,,,
extratrees,12,0.5369321428519508,0.5364197530864199,0.5123897655309572,0.45756172839506176,0.4891466478254043,0.6828703703703705,0.5555555555555555,TrialState.COMPLETE,50,1e-06,0.95,smoteenn,700.0,5.0,,,,,,,,,,,,3.0,2.0,,,,,
extratrees,13,0.49531251464509596,0.49486882716049385,0.44368748460211876,0.41358024691358025,0.4133653609263366,0.6458333333333334,0.5,TrialState.COMPLETE,20,1e-06,0.9,smoteenn,900.0,5.0,,,,,,,,,,,,2.0,1.0,sqrt,,,,
extratrees,14,0.5489764769528911,0.5484567901234568,0.5196868294342387,0.47608024691358025,0.500372899984299,0.6828703703703705,0.5555555555555555,TrialState.COMPLETE,none,1e-06,0.95,smoteenn,600.0,20.0,,,,,,,,,,,,3.0,2.0,,,,,
extratrees,15,0.5413305373048003,0.540817901234568,0.5126360702323496,0.466820987654321,0.493264894374555,0.6782407407407408,0.548611111111111,TrialState.COMPLETE,none,0.0001,0.95,smoteenn,550.0,20.0,,,,,,,,,,,,3.0,3.0,,,,,
extratrees,16,0.5250496590093441,0.5245756172839506,0.4740417253934696,0.45679012345679015,0.45632487667371396,0.6504629629629629,0.5069444444444444,TrialState.COMPLETE,none,1e-10,0.98,none,600.0,20.0,,,,,,,,,,,,5.0,2.0,,,,,
extratrees,17,0.5292138703115383,0.5287422839506173,0.47158636092103834,0.4382716049382716,0.4151542304768112,0.6967592592592593,0.5763888888888888,TrialState.COMPLETE,none,1e-06,0.9,ros,400.0,,,,,,,,,,,,,3.0,3.0,,,,,
extratrees,18,0.47939522899793724,0.4789737654320987,0.4214635658385659,0.39660493827160487,0.3903926653926655,0.6319444444444444,0.4791666666666667,TrialState.COMPLETE,none,1e-06,1.0,smote,450.0,20.0,,,,,,,,,,,,2.0,2.0,,,,,
extratrees,19,0.5704947832007818,0.569945987654321,0.5487955464607764,0.5216049382716049,0.5638521227601688,0.6597222222222222,0.5208333333333334,TrialState.COMPLETE,none,1e-06,0.95,smoteenn,650.0,3.0,,,,,,,,,,,,5.0,3.0,,,,,
extratrees,20,0.5732640472493131,0.5727237654320988,0.5402818172142885,0.5308641975308642,0.5582327102442045,0.6504629629629629,0.5069444444444444,TrialState.COMPLETE,35,0.0001,0.95,smoteenn,800.0,3.0,,,,,,,,,,,,5.0,4.0,,,,,
extratrees,21,0.5732640472493131,0.5727237654320988,0.5402818172142885,0.5308641975308642,0.5582327102442045,0.6504629629629629,0.5069444444444444,TrialState.COMPLETE,35,0.0001,0.95,smoteenn,800.0,3.0,,,,,,,,,,,,5.0,4.0,,,,,
extratrees,22,0.5732640472493131,0.5727237654320988,0.5402818172142885,0.5308641975308642,0.5582327102442045,0.6504629629629629,0.5069444444444444,TrialState.COMPLETE,35,0.0001,0.95,smoteenn,800.0,3.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,23,0.5748868481752389,0.5743441358024691,0.5427123727698441,0.5308641975308642,0.5582327102442045,0.6550925925925926,0.513888888888889,TrialState.COMPLETE,35,0.0001,0.95,smoteenn,850.0,3.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,24,0.5748868481752389,0.5743441358024691,0.5427123727698441,0.5308641975308642,0.5582327102442045,0.6550925925925926,0.513888888888889,TrialState.COMPLETE,35,0.0001,0.95,smoteenn,850.0,3.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,25,0.43507129948357304,0.43472222222222223,0.3490772613508178,0.3634259259259259,0.33137954737732656,0.5671296296296297,0.3819444444444444,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,900.0,3.0,,,,,,,,,,,,6.0,4.0,log2,,,,
extratrees,26,0.48086466119528615,0.4804398148148148,0.42484638047138046,0.38888888888888884,0.38063973063973067,0.6504629629629629,0.5069444444444444,TrialState.COMPLETE,35,0.0001,0.9,ros,850.0,3.0,,,,,,,,,,,,7.0,4.0,,,,,
extratrees,27,0.5137807833928717,0.5133101851851851,0.47059820768662236,0.4444444444444444,0.4585057896033506,0.6412037037037037,0.4930555555555556,TrialState.COMPLETE,35,0.0001,0.98,smote,200.0,3.0,,,,,,,,,,,,8.0,3.0,,,,,
extratrees,28,0.5170128682659932,0.5165509259259259,0.4619423400673401,0.44444444444444436,0.4377104377104377,0.6504629629629629,0.5069444444444444,TrialState.COMPLETE,50,1e-10,0.95,none,650.0,3.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,29,0.5145721715209485,0.5141203703703703,0.451801150578239,0.4282407407407407,0.4034120265306241,0.6736111111111112,0.5416666666666666,TrialState.COMPLETE,20,0.0001,0.95,smoteenn,750.0,,,,,,,,,,,,,7.0,3.0,log2,,,,
extratrees,30,0.6006667458968646,0.6001157407407407,0.5510051561239774,0.5555555555555555,0.5485549410454353,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,750.0,12.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,31,0.6026764751336773,0.6021219135802469,0.5545615534303747,0.558641975308642,0.5540263215168159,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,850.0,12.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,32,0.6006667458968646,0.6001157407407407,0.5510051561239774,0.5555555555555555,0.5485549410454353,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,750.0,12.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,33,0.5986569619462474,0.5981095679012345,0.5473940450128664,0.5524691358024691,0.5429993854898798,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,700.0,12.0,,,,,,,,,,,,7.0,4.0,,,,,
extratrees,34,0.5986569619462474,0.5981095679012345,0.5473940450128664,0.5524691358024691,0.5429993854898798,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,700.0,12.0,,,,,,,,,,,,7.0,4.0,,,,,
extratrees,35,0.5189376381301123,0.518479938271605,0.4576998585072515,0.45987654320987653,0.4498801241991903,0.6273148148148148,0.4722222222222222,TrialState.COMPLETE,12,0.0001,1.0,none,750.0,12.0,,,,,,,,,,,,7.0,4.0,,,,,
extratrees,36,0.4808679697274251,0.4804783950617284,0.38957466569671817,0.39891975308641975,0.34133281902059204,0.6319444444444444,0.47916666666666663,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,650.0,12.0,,,,,,,,,,,,8.0,4.0,log2,,,,
extratrees,37,0.6006667458968646,0.6001157407407407,0.5510051561239774,0.5555555555555555,0.5485549410454353,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,800.0,12.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,38,0.4972332680238053,0.49679783950617284,0.43542851763246504,0.4290123456790123,0.4193558390926813,0.6226851851851852,0.4652777777777778,TrialState.COMPLETE,35,0.0001,1.0,ros,800.0,12.0,,,,,,,,,,,,6.0,4.0,,,,,
extratrees,39,0.5307220347802762,0.5302469135802469,0.47512120002930947,0.4729938271604938,0.4692035556006471,0.6365740740740741,0.4861111111111111,TrialState.COMPLETE,35,0.0,1.0,smoteenn,850.0,12.0,,,,,,,,,,,,6.0,3.0,sqrt,,,,
rf,0,0.5105907095502832,0.5101466049382716,0.44410461201158874,0.43209876543209874,0.4065284629238118,0.6550925925925927,0.5138888888888888,TrialState.COMPLETE,50,1e-06,0.95,smote,500.0,5.0,,,,,,,,,,,,3.0,2.0,log2,,,,
rf,1,0.5733297617929716,0.5728009259259259,0.528835867045666,0.5185185185185185,0.5219269749420503,0.673611111111111,0.5416666666666666,TrialState.COMPLETE,12,0.0,0.95,smoteenn,300.0,20.0,,,,,,,,,,,,5.0,4.0,sqrt,,,,
rf,2,0.5753804951918667,0.5748842592592592,0.496235932607528,0.5416666666666666,0.5016877595671371,0.6365740740740741,0.48611111111111116,TrialState.COMPLETE,12,0.0001,0.9,smoteenn,100.0,,,,,,,,,,,,,7.0,2.0,sqrt,,,,
rf,3,0.5136243896078513,0.5131558641975309,0.4685254103203824,0.4367283950617284,0.44409892186041744,0.6550925925925926,0.5138888888888888,TrialState.COMPLETE,35,0.0001,0.98,none,100.0,20.0,,,,,,,,,,,,5.0,1.0,,,,,
rf,4,0.4717380113223741,0.4713348765432099,0.40313477916419094,0.3873456790123457,0.3659338482867895,0.6273148148148148,0.4722222222222222,TrialState.COMPLETE,50,1e-06,0.95,ros,850.0,20.0,,,,,,,,,,,,3.0,2.0,,,,,
rf,5,0.5550496009692286,0.5545524691358025,0.4971318334261247,0.4729938271604938,0.4469763249290808,0.7060185185185184,0.5902777777777778,TrialState.COMPLETE,35,0.0,0.98,smoteenn,450.0,12.0,,,,,,,,,,,,7.0,2.0,sqrt,,,,
rf,6,0.5437317065153551,0.5432484567901235,0.4832497252315905,0.48302469135802467,0.4667517140315067,0.6550925925925926,0.5138888888888888,TrialState.COMPLETE,none,1e-10,0.95,smoteenn,700.0,,,,,,,,,,,,,5.0,1.0,log2,,,,
rf,7,0.5269267095150861,0.5264660493827161,0.4606601323700552,0.4621913580246914,0.43947712672316186,0.6458333333333334,0.5,TrialState.COMPLETE,none,0.0,1.0,smoteenn,400.0,50.0,,,,,,,,,,,,5.0,1.0,log2,,,,
rf,8,0.5072821150227768,0.5068287037037037,0.45341131907308385,0.41203703703703703,0.39841057635175287,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,50,0.0,1.0,none,300.0,20.0,,,,,,,,,,,,3.0,1.0,,,,,
rf,9,0.5054199776936027,0.5049768518518518,0.4431258417508418,0.4166666666666667,0.3938047138047138,0.6689814814814815,0.5347222222222222,TrialState.COMPLETE,none,1e-10,0.9,none,750.0,50.0,,,,,,,,,,,,5.0,4.0,log2,,,,
rf,10,0.5251577014294997,0.524729938271605,0.42776315789473685,0.4645061728395062,0.3963450292397661,0.6365740740740741,0.4861111111111111,TrialState.COMPLETE,12,0.0001,0.9,ros,100.0,,,,,,,,,,,,,8.0,3.0,sqrt,,,,
rf,11,0.547772068787288,0.5472993827160493,0.4726860712387029,0.4992283950617284,0.4654572036150984,0.636574074074074,0.48611111111111105,TrialState.COMPLETE,12,0.0001,0.9,smoteenn,250.0,8.0,,,,,,,,,,,,7.0,4.0,sqrt,,,,
rf,12,0.5499796521260546,0.5494598765432099,0.5197755828446479,0.47762345679012347,0.5005094436926206,0.6828703703703703,0.5555555555555556,TrialState.COMPLETE,20,0.0001,0.95,smoteenn,250.0,3.0,,,,,,,,,,,,7.0,3.0,sqrt,,,,
rf,13,0.50234431661973,0.501929012345679,0.4153042740509759,0.4344135802469135,0.38465614811261256,0.6273148148148148,0.4722222222222222,TrialState.COMPLETE,12,0.0,0.9,smote,200.0,,,,,,,,,,,,,6.0,3.0,sqrt,,,,
rf,14,0.5601023583052749,0.5596064814814814,0.4958768237934904,0.5231481481481481,0.5086139169472502,0.6273148148148148,0.4722222222222222,TrialState.COMPLETE,12,0.0,0.9,smoteenn,600.0,12.0,,,,,,,,,,,,4.0,4.0,sqrt,,,,
rf,15,0.5466044409371493,0.5461033950617284,0.5010458754208754,0.4799382716049383,0.48291245791245796,0.6689814814814815,0.5347222222222222,TrialState.COMPLETE,12,0.0001,0.95,smoteenn,350.0,3.0,,,,,,,,,,,,8.0,3.0,sqrt,,,,
rf,16,0.5626611553030303,0.5621527777777777,0.5083775252525252,0.5046296296296297,0.4941919191919191,0.6689814814814815,0.5347222222222222,TrialState.COMPLETE,20,1e-10,0.98,smoteenn,150.0,8.0,,,,,,,,,,,,6.0,2.0,sqrt,,,,
rf,17,0.5006303864954416,0.5001929012345679,0.4374852608736207,0.43672839506172845,0.42625937570300626,0.6180555555555556,0.4583333333333333,TrialState.COMPLETE,12,1e-06,1.0,smote,550.0,20.0,,,,,,,,,,,,2.0,4.0,sqrt,,,,
rf,18,0.5084132186003225,0.5079861111111111,0.4271074892113625,0.42129629629629634,0.3691610945132073,0.6689814814814815,0.5347222222222222,TrialState.COMPLETE,12,0.0,0.95,ros,350.0,5.0,,,,,,,,,,,,6.0,3.0,sqrt,,,,
rf,19,0.5881628492247805,0.5876157407407407,0.5471084840397314,0.5787037037037036,0.6061284369842023,0.6041666666666667,0.4375,TrialState.COMPLETE,12,0.0001,0.9,smoteenn,200.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,20,0.5925527356809321,0.5920138888888888,0.538846792043357,0.5879629629629629,0.5971574578444807,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,200.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,21,0.5925527356809321,0.5920138888888888,0.538846792043357,0.5879629629629629,0.5971574578444807,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,200.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,22,0.5885332229111649,0.5880015432098764,0.5316797012884799,0.58179012345679,0.5861311643754391,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,250.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,23,0.5925527356809321,0.5920138888888888,0.538846792043357,0.5879629629629629,0.5971574578444807,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,200.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,24,0.5925527356809321,0.5920138888888888,0.538846792043357,0.5879629629629629,0.5971574578444807,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,200.0,,,,,,,,,,,,,2.0,2.0,,,,,
rf,25,0.596184335816172,0.5956404320987654,0.5439037174066244,0.5910493827160493,0.601198026779422,0.6041666666666666,0.4375,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,400.0,,,,,,,,,,,,,4.0,1.0,,,,,
rf,26,0.4870048551334601,0.48661265432098755,0.3922008124725516,0.4058641975308641,0.3416337285902504,0.6365740740740741,0.4861111111111111,TrialState.COMPLETE,35,0.0001,0.9,none,400.0,,,,,,,,,,,,,3.0,1.0,,,,,
rf,27,0.4765090255682353,0.4761188271604938,0.39019840774153747,0.3996913580246913,0.35351037088441667,0.6180555555555556,0.4583333333333333,TrialState.COMPLETE,35,0.0001,0.9,ros,450.0,,,,,,,,,,,,,4.0,1.0,,,,,
rf,28,0.4839398560430932,0.4835262345679012,0.4136214751919737,0.38117283950617287,0.3446740643979082,0.673611111111111,0.5416666666666666,TrialState.COMPLETE,35,0.0001,0.9,smote,600.0,,,,,,,,,,,,,3.0,1.0,,,,,
rf,29,0.5056464056435859,0.5052083333333333,0.4380723102526538,0.412037037037037,0.3785514174827152,0.6782407407407407,0.5486111111111112,TrialState.COMPLETE,35,1e-06,0.9,smote,500.0,5.0,,,,,,,,,,,,2.0,1.0,,,,,
rf,30,0.585692802487665,0.5851466049382716,0.5461975493933041,0.5200617283950617,0.5224620418016644,0.7060185185185185,0.5902777777777778,TrialState.COMPLETE,35,0.0001,1.0,smoteenn,350.0,3.0,,,,,,,,,,,,4.0,2.0,,,,,
rf,31,0.5925527356809321,0.5920138888888888,0.538846792043357,0.5879629629629629,0.5971574578444807,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,200.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,32,0.5905429792960487,0.5900077160493827,0.5352632466659184,0.5848765432098766,0.59164431110996,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,150.0,,,,,,,,,,,,,4.0,2.0,,,,,
rf,33,0.5905429792960487,0.5900077160493827,0.5352632466659184,0.5848765432098766,0.59164431110996,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,35,0.0001,0.9,smoteenn,150.0,,,,,,,,,,,,,5.0,2.0,,,,,
rf,34,0.5792620500074117,0.5787422839506173,0.5197660567943587,0.5077160493827161,0.4780588907947398,0.7106481481481481,0.5972222222222223,TrialState.COMPLETE,35,0.0001,0.98,smoteenn,250.0,,,,,,,,,,,,,3.0,3.0,,,,,
rf,35,0.5885332229111649,0.5880015432098764,0.5316797012884799,0.58179012345679,0.5861311643754391,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,50,1e-06,0.9,smoteenn,300.0,50.0,,,,,,,,,,,,4.0,2.0,,,,,
rf,36,0.5946462173419951,0.5940972222222223,0.5489951197727916,0.5787037037037037,0.5940736885393374,0.6226851851851851,0.4652777777777778,TrialState.COMPLETE,20,0.0001,0.9,smoteenn,100.0,8.0,,,,,,,,,,,,3.0,2.0,,,,,
rf,37,0.5712704855588986,0.5707561728395061,0.5143127193925066,0.5054012345679012,0.4846264059030016,0.6921296296296297,0.5694444444444444,TrialState.COMPLETE,20,1e-10,0.98,smoteenn,100.0,8.0,,,,,,,,,,,,3.0,1.0,log2,,,,
rf,38,0.5134847966645623,0.5130787037037037,0.4060929608585858,0.449074074074074,0.3667455808080808,0.6319444444444444,0.47916666666666663,TrialState.COMPLETE,20,0.0001,0.9,none,900.0,8.0,,,,,,,,,,,,2.0,2.0,,,,,
rf,39,0.4909539457768057,0.49054783950617287,0.4061062706328328,0.4243827160493827,0.38172332234111034,0.6134259259259259,0.45138888888888884,TrialState.COMPLETE,20,0.0001,0.9,ros,100.0,12.0,,,,,,,,,,,,3.0,1.0,,,,,
mlp,0,0.4005015780658172,0.4002700617283951,0.23151633742214617,0.3503086419753087,0.21034564731612235,0.4930555555555556,0.2708333333333333,TrialState.COMPLETE,12,1e-06,0.95,ros,,,,,,,,,,,,,,,,,"(16,)",0.0005017528817783589,0.001743065896132862,tanh
mlp,1,0.337276589601972,0.33711419753086413,0.16239207110782866,0.29552469135802467,0.16756899828554842,0.4143518518518518,0.1527777777777777,TrialState.COMPLETE,35,1e-06,1.0,smote,,,,,,,,,,,,,,,,,"(64, 32)",0.0347103354648829,0.00016193786634419082,tanh
mlp,2,0.466990279681738,0.46662808641975306,0.3621932619849286,0.3626543209876543,0.27677168510501843,0.6597222222222222,0.5208333333333333,TrialState.COMPLETE,20,0.0001,0.98,smote,,,,,,,,,,,,,,,,,"(64, 32)",0.01081852141935816,0.0044933016018864815,relu
mlp,3,0.4398218974932266,0.43950617283950616,0.31572465372041625,0.34336419753086417,0.23893536469807627,0.6180555555555556,0.45833333333333337,TrialState.COMPLETE,none,0.0001,0.98,smote,,,,,,,,,,,,,,,,,"(32, 16)",2.9089878652497293e-05,0.0008628147244980654,tanh
mlp,4,0.43075549550458236,0.43043981481481486,0.3156806897675272,0.4166666666666667,0.36974379622354614,0.4560185185185185,0.21527777777777776,TrialState.COMPLETE,20,0.0001,1.0,smote,,,,,,,,,,,,,,,,,"(32, 16)",0.0008935126572002563,0.0005544872894601879,relu
mlp,5,0.4684757906654229,0.4681327160493827,0.3430746160401509,0.39737654320987653,0.29596949476262524,0.5995370370370371,0.4305555555555556,TrialState.COMPLETE,50,1e-06,0.98,ros,,,,,,,,,,,,,,,,,"(16,)",0.0003902927168005914,0.004813230726809065,tanh
mlp,6,0.44437438497644716,0.44402006172839503,0.354323248052151,0.3503086419753086,0.2983178175161298,0.6180555555555556,0.4583333333333333,TrialState.COMPLETE,35,0.0,0.98,smoteenn,,,,,,,,,,,,,,,,,"(32,)",0.0012316173737289006,0.005218383737285474,tanh
mlp,7,0.2641759898169328,0.26415895061728395,0.017039199648829672,0.2530864197530864,0.04865005074178922,0.2847222222222222,-0.04166666666666663,TrialState.COMPLETE,50,1e-10,0.98,none,,,,,,,,,,,,,,,,,"(16,)",4.6335082216363874e-05,0.0003872429934960463,tanh
mlp,8,0.45606630880350946,0.45574845679012344,0.31785201338599955,0.38580246913580246,0.2683834393972642,0.5856481481481481,0.4097222222222222,TrialState.COMPLETE,50,0.0001,1.0,ros,,,,,,,,,,,,,,,,,"(32, 16)",6.011052439005646e-05,0.00037882579604984026,relu
mlp,9,0.48018448684473797,0.47982253086419757,0.3619559805403735,0.42283950617283955,0.3362356965578395,0.5856481481481481,0.4097222222222222,TrialState.COMPLETE,none,0.0,0.98,smoteenn,,,,,,,,,,,,,,,,,"(64, 32)",0.0011197856507698925,0.03464344371011522,tanh
mlp,10,0.46264950154320983,0.4623070987654321,0.3424027777777777,0.40586419753086417,0.32111111111111107,0.5671296296296295,0.3819444444444444,TrialState.COMPLETE,none,0.0,0.9,smoteenn,,,,,,,,,,,,,,,,,"(64, 32)",0.0044821076318749984,0.04125510081842759,relu
mlp,11,0.45181785017695963,0.451466049382716,0.35180079424362537,0.34182098765432095,0.2645225894346373,0.6550925925925926,0.513888888888889,TrialState.COMPLETE,none,1e-06,0.98,ros,,,,,,,,,,,,,,,,,"(16,)",0.00022501957784197557,0.03675122057937939,tanh
mlp,12,0.42912646777153984,0.4288194444444444,0.3070233270954221,0.35185185185185186,0.26294187074509384,0.5717592592592593,0.3888888888888889,TrialState.COMPLETE,50,0.0,0.9,smoteenn,,,,,,,,,,,,,,,,,"(32,)",0.00017296544260399677,0.014420296917486045,tanh
mlp,13,0.38495675772784493,0.38472222222222224,0.23453550562270387,0.3263888888888889,0.21499052147082642,0.4930555555555556,0.27083333333333337,TrialState.COMPLETE,12,1e-10,0.95,none,,,,,,,,,,,,,,,,,"(16,)",0.002439706492566321,0.013593463597433695,tanh
mlp,14,0.42604354852799997,0.42573302469135804,0.31052383664192224,0.2947530864197531,0.18980162902176076,0.6689814814814815,0.5347222222222222,TrialState.COMPLETE,none,0.0,0.98,ros,,,,,,,,,,,,,,,,,"(64, 32)",0.09190543316517269,0.012783804188038525,tanh
mlp,15,0.42682523860700566,0.42654320987654315,0.2820287304625314,0.34336419753086417,0.21701001267739872,0.5810185185185185,0.4027777777777778,TrialState.COMPLETE,50,1e-06,0.98,smoteenn,,,,,,,,,,,,,,,,,"(16,)",0.00017570618476874872,0.003538149101105109,tanh
mlp,16,0.4581992868304566,0.45787037037037026,0.3289164600863284,0.386574074074074,0.2816663488507617,0.5902777777777777,0.41666666666666663,TrialState.COMPLETE,none,0.0,0.98,ros,,,,,,,,,,,,,,,,,"(64, 32)",1.2242248696320003e-05,0.0015877085147162013,tanh
mlp,17,0.44564950838269723,0.4453317901234568,0.31771825924043634,0.36728395061728397,0.2644383475493893,0.5902777777777778,0.41666666666666663,TrialState.COMPLETE,50,1e-06,0.95,smoteenn,,,,,,,,,,,,,,,,,"(32,)",0.008258086581927436,0.020458972894770732,tanh
mlp,18,0.4643674363716803,0.46404320987654324,0.3242264951370751,0.4035493827160494,0.2856689668775514,0.5763888888888888,0.39583333333333337,TrialState.COMPLETE,20,1e-10,0.9,none,,,,,,,,,,,,,,,,,"(16,)",0.00040758007514816313,0.0052709056099299115,relu
mlp,19,0.44220970308710944,0.44185956790123454,0.3501351858748728,0.3395061728395062,0.280656696217753,0.6319444444444444,0.47916666666666663,TrialState.COMPLETE,35,1e-06,0.98,ros,,,,,,,,,,,,,,,,,"(64, 32)",0.0018789258630265056,0.008883507281192278,tanh
mlp,20,0.4760201828702097,0.4756558641975308,0.3643186726788794,0.4089506172839506,0.3286526588222077,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,12,0.0,0.98,smoteenn,,,,,,,,,,,,,,,,,"(16,)",0.017227986791741,0.04965336395188898,tanh
mlp,21,0.4635036330675508,0.46315586419753085,0.3477688700199577,0.3996913580246913,0.318148688919593,0.5810185185185185,0.4027777777777778,TrialState.COMPLETE,12,0.0,0.98,smoteenn,,,,,,,,,,,,,,,,,"(16,)",0.007787465473528462,0.027811477667205146,tanh
mlp,22,0.45594604128070354,0.4555941358024691,0.35190547823443497,0.37808641975308643,0.30955543659998547,0.599537037037037,0.4305555555555556,TrialState.COMPLETE,12,0.0,0.98,smoteenn,,,,,,,,,,,,,,,,,"(16,)",0.02975979729210024,0.045124680481639465,tanh
mlp,23,0.479106013585548,0.47874228395061724,0.36372963493073224,0.43364197530864196,0.35766097681651116,0.5625,0.375,TrialState.COMPLETE,12,0.0,0.98,smoteenn,,,,,,,,,,,,,,,,,"(16,)",0.021618650564630772,0.021760978841604474,tanh
